Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-01,2021-03-06 07:00:00,2.4,427.0,175.0,9.9,99.0,0.9388
STN-01,2021-03-06 08:00:00,4.5,598.0,203.0,11.1,99.0,1.0157
STN-01,2021-03-06 09:00:00,4.6,581.0,203.0,13.3,99.0,1.0252
STN-01,2021-03-06 10:00:00,3.9,562.0,204.0,14.8,99.0,1.0477
STN-01,2021-03-06 11:00:00,4.1,627.0,221.0,17.2,99.0,1.0472
STN-01,2021-03-06 12:00:00,3.4,533.0,207.0,18.0,96.20359699548621,0.9296
STN-01,2021-03-06 13:00:00,3.1,437.0,184.0,17.9,95.3035969954862,0.9197
STN-01,2021-03-06 14:00:00,3.3,461.0,168.0,18.9,99.0,1.081
STN-01,2021-03-06 15:00:00,3.3,446.0,147.0,18.8,99.0,1.0584
STN-01,2021-03-06 16:00:00,3.5,472.0,151.0,20.5,99.0,1.1223
STN-01,2021-03-06 17:00:00,3.4,426.0,169.0,20.3,99.0,1.127
STN-01,2021-03-06 18:00:00,3.2,375.0,170.0,18.7,99.0,1.1563
STN-01,2021-03-06 19:00:00,3.5,353.0,155.0,17.9,99.0,1.1585
STN-01,2021-03-06 20:00:00,3.0,313.0,160.0,16.2,99.0,1.0768
STN-01,2021-03-06 21:00:00,1.9,257.0,164.0,14.5,99.0,1.1345
STN-01,2021-03-06 22:00:00,0.9,179.0,144.0,13.9,99.0,1.0693
STN-01,2021-03-06 23:00:00,0.6,156.0,129.0,14.2,99.0,1.0283
STN-01,2021-03-07 00:00:00,0.6,179.0,142.0,14.4,99.0,1.0621
STN-01,2021-03-07 01:00:00,0.5,162.0,136.0,14.9,99.0,1.1535
STN-01,2021-03-07 02:00:00,0.1,106.0,98.0,14.3,99.0,1.1473
STN-01,2021-03-07 03:00:00,0.05,27.0,87.0,13.6,99.0,1.0982
STN-01,2021-03-07 04:00:00,0.05,1.0,45.0,13.0,99.0,1.089
STN-01,2021-03-07 05:00:00,0.05,1.0,44.0,13.6,99.0,1.1037
STN-01,2021-03-07 06:00:00,0.05,1.0,44.0,12.0,99.0,1.0103
STN-01,2021-03-07 07:00:00,0.1,51.0,84.0,13.0,62.28912980199056,1.011
STN-01,2021-03-07 08:00:00,1.3,202.0,102.0,13.2,99.0,0.9925
STN-01,2021-03-07 09:00:00,2.3,285.0,135.0,15.2,99.0,1.008
STN-01,2021-03-07 10:00:00,1.8,271.0,145.0,17.5,95.8035969954862,1.0381
STN-01,2021-03-07 11:00:00,2.3,329.0,170.0,18.9,96.20359699548621,1.058
STN-01,2021-03-07 12:00:00,1.6,217.0,150.0,18.6,92.90359699548621,1.0054
STN-01,2021-03-07 13:00:00,2.2,279.0,162.0,19.3,89.40359699548621,0.9657
STN-01,2021-03-07 14:00:00,2.0,302.0,167.0,20.6,90.40359699548621,1.028
STN-01,2021-03-07 15:00:00,2.8,361.0,174.0,21.8,91.10359699548621,1.0584
STN-01,2021-03-07 16:00:00,3.6,470.0,180.0,23.1,91.60359699548621,1.1272
STN-01,2021-03-07 17:00:00,3.1,391.0,169.0,22.5,87.90359699548621,1.0761
STN-01,2021-03-07 18:00:00,4.5,564.0,201.0,21.9,89.60359699548621,1.1006
STN-01,2021-03-07 19:00:00,4.9,559.0,202.0,20.7,92.20359699548621,1.1214
STN-01,2021-03-07 20:00:00,4.8,566.0,194.0,18.7,99.0,1.1755
STN-01,2021-03-07 21:00:00,4.3,514.0,199.0,18.6,99.0,1.2546
STN-01,2021-03-07 22:00:00,3.4,517.0,190.0,16.9,99.0,1.1895
STN-01,2021-03-07 23:00:00,2.5,345.0,175.0,15.4,99.0,1.1094
STN-01,2021-03-08 00:00:00,1.5,242.0,152.0,15.0,95.20359699548621,1.0791
STN-01,2021-03-08 01:00:00,1.6,292.0,150.0,14.0,98.90359699548623,1.0586
STN-01,2021-03-08 02:00:00,1.4,294.0,141.0,13.1,99.0,1.0438
STN-01,2021-03-08 03:00:00,0.6,206.0,121.0,13.0,99.0,1.0588
STN-01,2021-03-08 04:00:00,0.1,131.0,100.0,13.9,98.50359699548622,1.0579
STN-01,2021-03-08 05:00:00,0.8,203.0,139.0,12.7,99.0,1.0579
STN-01,2021-03-08 06:00:00,0.2,225.0,153.0,12.0,99.0,1.0157
STN-01,2021-03-08 07:00:00,2.0,341.0,198.0,11.1,98.20359699548621,0.9532
STN-01,2021-03-08 08:00:00,2.3,413.0,210.0,12.4,90.70359699548621,0.8998
STN-01,2021-03-08 09:00:00,3.1,528.0,230.0,14.9,82.8035969954862,0.8827
STN-01,2021-03-08 10:00:00,2.9,440.0,222.0,18.2,81.20359699548621,0.9453
STN-01,2021-03-08 11:00:00,2.0,376.0,187.0,19.9,77.50359699548622,0.9145
STN-01,2021-03-08 12:00:00,1.9,358.0,186.0,19.1,77.10359699548621,0.8593
STN-01,2021-03-08 13:00:00,1.9,341.0,162.0,18.5,83.90359699548621,0.8784
STN-01,2021-03-08 14:00:00,2.2,349.0,167.0,20.4,79.8035969954862,0.8874
STN-01,2021-03-08 15:00:00,2.2,339.0,159.0,20.1,86.50359699548622,0.9333
STN-01,2021-03-08 16:00:00,2.8,365.0,170.0,20.1,84.00359699548622,0.932
STN-01,2021-03-08 17:00:00,4.1,900.0,176.0,20.6,83.00359699548622,0.9209
STN-01,2021-03-08 18:00:00,4.7,490.0,203.0,19.4,86.50359699548622,0.9721
STN-01,2021-03-08 19:00:00,5.0,480.0,205.0,19.0,84.90359699548621,0.9473
STN-01,2021-03-08 20:00:00,4.2,507.0,217.0,18.5,83.50359699548622,0.9679
STN-01,2021-03-08 21:00:00,3.4,480.0,196.0,18.8,85.90359699548621,1.0109
STN-01,2021-03-08 22:00:00,2.8,365.0,165.0,17.1,87.10359699548621,0.9722
STN-01,2021-03-08 23:00:00,2.7,350.0,150.0,15.9,91.00359699548622,0.9693
STN-01,2021-03-09 00:00:00,2.3,267.5203235744046,136.0,14.4,90.50359699548622,0.9455
STN-01,2021-03-09 01:00:00,1.2,219.63364995380974,120.0,12.6,94.00359699548622,0.9377
STN-01,2021-03-09 02:00:00,0.05,764.7606136772297,66.0,13.3,92.10359699548621,0.9705
STN-01,2021-03-09 03:00:00,,462.9383212217237,103.0,12.3,96.20359699548621,0.9493
STN-01,2021-03-09 04:00:00,0.1,159.0,83.0,12.8,93.20359699548621,0.9369
STN-01,2021-03-09 05:00:00,0.2,159.0,87.0,13.4,92.70359699548621,0.9412
STN-01,2021-03-09 06:00:00,1.7,374.0,124.0,12.9,90.10359699548621,0.9036
STN-01,2021-03-09 07:00:00,3.0,451.0,141.0,14.3,87.10359699548621,0.9153
STN-01,2021-03-09 08:00:00,4.5,684.0,189.0,16.1,86.40359699548621,0.9686
STN-01,2021-03-09 09:00:00,5.2,670.0,187.0,17.6,82.3035969954862,0.9658
STN-01,2021-03-09 10:00:00,4.1,618.0,171.0,20.0,82.8035969954862,0.9996
STN-01,2021-03-09 11:00:00,3.3,574.0,172.0,21.5,75.70359699548621,0.9087
STN-01,2021-03-09 12:00:00,2.7,478.0,157.0,20.7,78.50359699548622,0.8983
STN-01,2021-03-09 13:00:00,2.4,410.0,139.0,19.9,80.50359699548622,0.8579
STN-01,2021-03-09 14:00:00,3.0,447.0,162.0,20.1,75.60359699548621,0.803
STN-01,2021-03-09 15:00:00,2.2,327.0,138.0,22.3,69.10359699548621,0.771
STN-01,2021-03-09 16:00:00,2.4,400.0,148.0,21.7,70.50359699548622,
STN-01,2021-03-09 17:00:00,1.4,300.0,149.0,20.6,65.50359699548622,0.6637
STN-01,2021-03-09 18:00:00,3.1,430.0,167.0,18.8,67.70359699548621,0.6396
STN-01,2021-03-09 19:00:00,3.5,354.0,165.0,17.6,69.10359699548621,0.6611
STN-01,2021-03-09 20:00:00,3.4,304.0,157.0,17.1,72.60359699548621,0.713
STN-01,2021-03-09 21:00:00,3.0,311.0,175.0,14.6,73.00359699548622,0.5975
STN-01,2021-03-09 22:00:00,2.4,279.0,158.0,12.3,72.20359699548621,0.5154
STN-01,2021-03-09 23:00:00,2.4,280.0,155.0,11.4,77.70359699548621,0.543
STN-01,2021-03-10 00:00:00,2.2,221.0,133.0,10.7,78.70359699548621,0.5294
STN-01,2021-03-10 01:00:00,1.9,158.0,119.0,10.7,77.90359699548621,0.5161
STN-01,2021-03-10 02:00:00,1.0,100.0,99.0,10.4,76.10359699548621,0.4876
STN-01,2021-03-10 03:00:00,0.7,43.0,102.0,8.9,84.90359699548621,0.5476
STN-01,2021-03-10 04:00:00,0.7,92.0,94.0,8.7,87.3035969954862,0.5544
STN-01,2021-03-10 05:00:00,0.05,1.0,50.0,9.1,87.3035969954862,0.5703
STN-01,2021-03-10 06:00:00,0.3,95.0,77.0,10.2,85.10359699548621,0.5618
STN-01,2021-03-10 07:00:00,0.6,163.0,78.0,9.3,84.70359699548621,0.4944
STN-01,2021-03-10 08:00:00,1.6,252.0,92.0,11.1,79.8035969954862,0.5085
STN-01,2021-03-10 09:00:00,2.6,325.0,118.0,13.8,73.60359699548621,0.5508
STN-01,2021-03-10 10:00:00,1.3,269.0,111.0,16.3,63.103596995486214,0.4895
STN-01,2021-03-10 11:00:00,1.2,316.0,115.0,18.5,60.70359699548621,0.5161
STN-01,2021-03-10 12:00:00,0.6,138.0,86.0,20.0,54.20359699548621,0.4704
STN-01,2021-03-10 13:00:00,1.3,246.0,97.0,19.5,57.103596995486214,0.451
STN-01,2021-03-10 14:00:00,1.7,255.0,122.0,19.6,58.30359699548622,0.4375
STN-01,2021-03-10 15:00:00,2.2,322.0,140.0,20.7,52.80359699548622,0.4063
STN-01,2021-03-10 16:00:00,1.9,269.0,123.0,20.1,56.30359699548622,0.4159
STN-01,2021-03-10 17:00:00,,240.0,,19.9,53.103596995486214,0.3717
STN-01,2021-03-10 18:00:00,1.4,237.0,136.0,,58.103596995486214,0.3516
STN-01,2021-03-10 19:00:00,2.5,335.0,166.0,15.7,61.103596995486214,0.3779
STN-01,2021-03-10 20:00:00,2.3,325.0,170.0,14.6,66.00359699548622,0.4361
STN-01,2021-03-10 21:00:00,2.2,308.0,176.0,12.8,68.50359699548622,0.4579
STN-01,2021-03-10 22:00:00,1.6,296.0,160.0,11.5,77.10359699548621,0.4951
STN-01,2021-03-10 23:00:00,1.4,258.0,143.0,12.0,73.10359699548621,0.4848
STN-01,2021-03-11 00:00:00,1.0,217.0,114.0,12.8,74.60359699548621,0.5346
STN-01,2021-03-11 01:00:00,0.5,179.0,111.0,13.1,73.40359699548621,
STN-01,2021-03-11 02:00:00,0.05,112.0,105.0,11.4,78.50359699548622,0.5145
STN-01,2021-03-11 03:00:00,0.05,99.0,103.0,10.4,84.8035969954862,
STN-01,2021-03-11 04:00:00,0.05,42.0,75.0,9.1,83.20359699548621,0.4704
STN-01,2021-03-11 05:00:00,0.05,10.0,86.0,8.9,79.8035969954862,0.4164
STN-01,2021-03-11 06:00:00,0.4,48.0,107.0,8.2,84.8035969954862,0.4586
STN-01,2021-03-11 07:00:00,0.6,33.0,104.0,10.7,76.90359699548621,0.4751
STN-01,2021-03-11 08:00:00,0.3,26.0,113.0,11.4,72.00359699548622,0.4422
STN-01,2021-03-11 09:00:00,0.7,93.0,119.0,13.2,67.90359699548621,0.4656
STN-01,2021-03-11 10:00:00,1.6,204.0,154.0,15.8,62.70359699548621,0.4519
STN-01,2021-03-11 11:00:00,1.4,171.0,136.0,20.1,56.20359699548621,0.5112
STN-01,2021-03-11 12:00:00,1.2,144.0,128.0,22.1,54.70359699548621,0.5436
STN-01,2021-03-11 13:00:00,1.3,156.0,121.0,22.4,52.30359699548622,0.4969
STN-01,2021-03-11 14:00:00,1.8,136.0,110.0,23.3,55.40359699548621,0.543
STN-01,2021-03-11 15:00:00,0.7,35.0,84.0,22.2,57.90359699548621,0.5303
STN-01,2021-03-11 16:00:00,1.5,166.0,110.0,23.7,56.90359699548621,0.5691
STN-01,2021-03-11 17:00:00,1.8,168.0,110.0,23.4,57.103596995486214,0.5858
STN-01,2021-03-11 18:00:00,2.3,223.0,134.0,20.6,64.50359699548622,0.6094
STN-01,2021-03-11 19:00:00,2.7,260.0,139.0,20.0,72.3035969954862,0.6706
STN-01,2021-03-11 20:00:00,2.3,284.0,146.0,18.9,75.20359699548621,0.6425
STN-01,2021-03-11 21:00:00,2.0,168.0,128.0,20.3,75.50359699548622,0.7247
STN-01,2021-03-11 22:00:00,1.5,164.0,124.0,19.8,75.10359699548621,0.7092
STN-01,2021-03-11 23:00:00,1.7,174.0,115.0,19.3,78.40359699548621,0.7747
STN-01,2021-03-12 00:00:00,2.6,224.0,118.0,17.8,85.20359699548621,0.7821
STN-01,2021-03-12 01:00:00,2.2,268.0,133.0,17.8,,0.7886
STN-01,2021-03-12 02:00:00,1.8,295.0,120.0,17.2,92.20359699548621,0.8171
STN-01,2021-03-12 03:00:00,1.5,260.0,132.0,15.8,95.10359699548621,0.8014
STN-01,2021-03-12 04:00:00,0.3,130.0,89.0,16.3,94.40359699548621,0.8064
STN-01,2021-03-12 05:00:00,0.2,127.0,96.0,16.0,99.0,0.8465
STN-01,2021-03-12 06:00:00,0.9,258.0,109.0,15.7,99.0,0.8797
STN-01,2021-03-12 07:00:00,2.3,432.0,146.0,15.5,99.0,0.9161
STN-01,2021-03-12 08:00:00,2.2,465.0,174.0,15.6,99.0,0.8795
STN-01,2021-03-12 09:00:00,,499.0,176.0,16.5,99.0,0.901
STN-01,2021-03-12 10:00:00,1.7,,160.0,18.5,97.70359699548621,0.9267
STN-01,2021-03-12 11:00:00,1.8,307.0,174.0,21.3,92.70359699548621,0.9229
STN-01,2021-03-12 12:00:00,1.8,263.0,178.0,22.8,90.20359699548621,0.935
STN-01,2021-03-12 13:00:00,2.1,282.0,179.0,25.7,85.3035969954862,0.978
STN-01,2021-03-12 14:00:00,2.2,268.0,175.0,25.0,87.3035969954862,0.9858
STN-01,2021-03-12 15:00:00,2.7,355.0,175.0,25.6,,0.8899
STN-01,2021-03-12 16:00:00,2.2,294.0,166.0,24.5,83.10359699548621,0.8897
STN-01,2021-03-12 17:00:00,2.2,265.0,163.0,25.7,77.50359699548622,0.9094
STN-01,2021-03-12 18:00:00,3.1,371.0,188.0,23.5,82.00359699548622,0.9102
STN-01,2021-03-12 19:00:00,3.3,358.0,184.0,19.9,89.20359699548621,0.8858
STN-01,2021-03-12 20:00:00,2.6,342.0,182.0,18.3,96.50359699548622,0.9477
STN-01,2021-03-12 21:00:00,2.6,412.0,172.0,15.2,99.0,0.951
STN-01,2021-03-12 22:00:00,1.3,294.0,137.0,15.1,99.0,0.9639
STN-01,2021-03-12 23:00:00,2.8,409.0,157.0,15.5,99.0,1.0672
STN-01,2021-03-13 00:00:00,2.0,341.0,116.0,15.9,99.0,1.0742
STN-01,2021-03-13 01:00:00,1.3,201.0,83.0,16.0,99.0,1.0764
STN-01,2021-03-13 02:00:00,0.8,158.0,75.0,16.2,99.0,1.121
STN-01,2021-03-13 03:00:00,0.7,205.0,83.0,14.9,99.0,1.1467
STN-01,2021-03-13 04:00:00,0.4,141.0,71.0,13.9,99.0,1.1367
STN-01,2021-03-13 05:00:00,,155.0,69.0,13.2,99.0,1.1036
STN-01,2021-03-13 06:00:00,0.7,207.0,101.0,12.1,99.0,1.0263
STN-01,2021-03-13 07:00:00,0.7,184.0,121.0,11.6,99.0,0.9428
STN-01,2021-03-13 08:00:00,3.0,410.0,160.0,14.1,99.0,0.9986
STN-01,2021-03-13 09:00:00,2.9,358.0,142.0,16.1,99.0,1.0552
STN-01,2021-03-13 10:00:00,2.2,336.0,149.0,18.4,99.0,1.0664
STN-01,2021-03-13 11:00:00,2.3,326.0,155.0,21.3,89.60359699548621,1.027
STN-01,2021-03-13 12:00:00,2.6,287.0,136.0,22.7,92.10359699548621,1.0843
STN-01,2021-03-13 13:00:00,2.9,298.0,,22.5,83.50359699548622,0.9533
STN-01,2021-03-13 14:00:00,2.3,222.0,128.0,,80.70359699548621,0.8941
STN-01,2021-03-13 15:00:00,2.2,232.0,110.0,23.8,81.90359699548621,0.976
STN-01,2021-03-13 16:00:00,1.9,251.0,,23.7,85.00359699548622,1.0163
STN-01,2021-03-13 17:00:00,2.8,305.0,120.0,22.0,82.90359699548621,0.9406
STN-01,2021-03-13 18:00:00,3.2,390.0,154.0,21.0,87.3035969954862,1.0053
STN-01,2021-03-13 19:00:00,2.8,405.0,153.0,20.0,88.20359699548621,1.0262
STN-01,2021-03-13 20:00:00,2.7,446.0,162.0,18.6,90.20359699548621,1.0368
STN-01,2021-03-13 21:00:00,2.1,459.0,156.0,18.5,96.20359699548621,1.1046
STN-01,2021-03-13 22:00:00,1.4,407.0,154.0,19.4,63.7,1.1423
STN-01,2021-03-13 23:00:00,0.7,343.0,141.0,17.0,68.8,1.1079
STN-01,2021-03-14 00:00:00,0.7,324.0,134.0,16.0,68.2,1.1136
STN-01,2021-03-14 01:00:00,0.9,269.0,123.0,15.6,,1.138
STN-01,2021-03-14 02:00:00,1.4,323.0,130.0,15.0,76.5,1.1568
STN-01,2021-03-14 03:00:00,1.2,304.0,136.0,13.9,79.4,1.1571
STN-01,2021-03-14 04:00:00,1.3,267.0,111.0,15.0,76.2,1.1642
STN-01,2021-03-14 05:00:00,0.9,192.0,83.0,15.0,77.5,1.1836
STN-01,2021-03-14 06:00:00,0.0,162.0,82.0,14.9,72.7,1.1116
STN-01,2021-03-14 07:00:00,1.2,322.0,126.0,13.2,81.9,1.1712
STN-01,2021-03-14 08:00:00,2.7,495.0,155.0,13.7,74.5,1.0927
STN-01,2021-03-14 09:00:00,2.9,501.0,153.0,16.6,68.0,1.1483
STN-01,2021-03-14 10:00:00,1.9,441.0,158.0,18.2,58.3,1.0931
STN-01,2021-03-14 11:00:00,2.1,466.0,163.0,21.0,50.0,1.0799
STN-01,2021-03-14 12:00:00,2.1,,180.0,22.3,42.5,1.0222
STN-01,2021-03-14 13:00:00,2.8,496.0,175.0,23.0,42.4,1.0314
STN-01,2021-03-14 14:00:00,2.0,400.0,162.0,23.0,43.8,1.0357
STN-01,2021-03-14 15:00:00,1.8,318.0,143.0,22.6,37.0,0.9446
STN-01,2021-03-14 16:00:00,2.0,394.0,,22.8,36.0,0.9332
STN-01,2021-03-14 17:00:00,1.3,245.0,129.0,22.3,39.8,0.9946
STN-01,2021-03-14 18:00:00,2.3,270.0,148.0,20.1,-22.373890803650276,1.066
STN-01,2021-03-14 19:00:00,2.8,312.0,168.0,18.0,50.6,1.0596
STN-01,2021-03-14 20:00:00,2.0,283.0,152.0,17.6,52.4,1.0672
STN-01,2021-03-14 21:00:00,2.0,335.0,139.0,17.9,55.0,1.0635
STN-01,2021-03-14 22:00:00,0.8,,93.0,17.7,58.6,1.1032
STN-01,2021-03-14 23:00:00,1.7,227.0,103.0,17.0,64.9,1.1554
STN-01,2021-03-15 00:00:00,1.9,261.0,106.0,15.3,64.6,1.0902
STN-01,2021-03-15 01:00:00,1.7,215.0,104.0,15.9,66.0,1.0749
STN-01,2021-03-15 02:00:00,1.4,206.0,98.0,15.5,62.8,0.9691
STN-01,2021-03-15 03:00:00,,241.0,124.0,16.6,58.4,0.9406
STN-01,2021-03-15 04:00:00,1.2,208.0,103.0,16.9,,0.9244
STN-01,2021-03-15 05:00:00,0.6,144.0,90.0,15.8,56.9,0.9085
STN-01,2021-03-15 06:00:00,0.2,98.0,91.0,15.7,61.7,0.9571
STN-01,2021-03-15 07:00:00,1.8,286.0,130.0,16.5,55.9,0.9668
STN-01,2021-03-15 08:00:00,1.4,229.0,134.0,19.3,45.6,0.9709
STN-01,2021-03-15 09:00:00,2.0,283.0,167.0,21.6,34.5,0.9006
STN-01,2021-03-15 10:00:00,1.9,169.0,161.0,24.4,32.0,0.9417
STN-01,2021-03-15 11:00:00,,238.0,179.0,26.3,30.5,0.945
STN-01,2021-03-15 12:00:00,1.5,121.0,153.0,25.4,34.1,0.9345
STN-01,2021-03-15 13:00:00,1.4,202.0,173.0,24.2,36.6,0.8964
STN-01,2021-03-15 14:00:00,1.5,206.0,163.0,25.6,36.5,0.9333
STN-01,2021-03-15 15:00:00,1.7,184.0,149.0,25.3,45.0,1.0456
STN-01,2021-03-15 16:00:00,1.6,175.0,130.0,26.1,43.3,1.0534
STN-01,2021-03-15 17:00:00,3.0,271.0,158.0,25.1,51.0,1.1068
STN-01,2021-03-15 18:00:00,2.8,273.0,163.0,22.0,55.9,1.0707
STN-01,2021-03-15 19:00:00,3.4,349.0,182.0,19.9,61.8,1.1074
STN-01,2021-03-15 20:00:00,3.7,389.0,188.0,20.6,60.0,1.133
STN-01,2021-03-15 21:00:00,1.9,214.0,,19.1,60.5,1.0782
STN-01,2021-03-15 22:00:00,1.4,171.0,154.0,17.4,63.2,1.0688
STN-01,2021-03-15 23:00:00,1.1,183.0,165.0,15.6,57.6,0.9731
STN-01,2021-03-16 00:00:00,0.1,124.0,160.0,15.1,54.5,0.8744
STN-01,2021-03-16 01:00:00,0.0,106.0,165.0,,58.2,0.8723
STN-01,2021-03-16 02:00:00,0.0,116.0,142.0,13.7,60.9,0.8902
STN-01,2021-03-16 03:00:00,0.0,1.0,125.0,13.7,61.2,0.8744
STN-01,2021-03-16 04:00:00,0.0,,101.0,12.2,70.7,0.9032
STN-01,2021-03-16 05:00:00,,1.0,108.0,12.9,67.6,0.8895
STN-01,2021-03-16 06:00:00,0.3,62.0,108.0,14.1,68.0,0.9575
STN-01,2021-03-16 07:00:00,0.5,85.0,111.0,13.3,70.3,
STN-01,2021-03-16 08:00:00,1.6,240.0,140.0,11.7,68.0,0.8088
STN-01,2021-03-16 09:00:00,2.1,244.0,131.0,14.1,61.1,0.7953
STN-01,2021-03-16 10:00:00,2.2,249.0,137.0,18.3,49.9,0.794
STN-01,2021-03-16 11:00:00,2.2,227.0,142.0,20.1,46.3,0.773
STN-01,2021-03-16 12:00:00,2.8,165.0,111.0,20.6,54.2,0.8691
STN-01,2021-03-16 13:00:00,2.7,166.0,109.0,20.2,55.6,0.8323
STN-01,2021-03-16 14:00:00,3.6,306.0,140.0,21.4,58.9,0.8941
STN-01,2021-03-16 15:00:00,3.9,363.0,135.0,20.6,62.3,0.9188
STN-01,2021-03-16 16:00:00,3.8,348.0,153.0,21.5,61.7,0.9438
STN-01,2021-03-16 17:00:00,4.2,418.0,167.0,18.9,64.3,0.9036
STN-01,2021-03-16 18:00:00,5.0,514.0,205.0,17.0,67.0,0.8841
STN-01,2021-03-16 19:00:00,4.2,491.0,185.0,15.1,71.1,0.9583
STN-01,2021-03-16 20:00:00,3.5,481.0,183.0,14.3,66.2,
STN-01,2021-03-16 21:00:00,2.6,475.0,176.0,13.1,71.7,0.9265
STN-01,2021-03-16 22:00:00,3.3,563.0,207.0,13.6,69.7,0.9137
STN-01,2021-03-16 23:00:00,2.7,494.0,188.0,12.5,71.3,0.9073
STN-01,2021-03-17 00:00:00,2.1,492.0,183.0,13.8,71.1,0.9213
STN-01,2021-03-17 01:00:00,1.6,489.0,171.0,13.0,77.6,0.949
STN-01,2021-03-17 02:00:00,1.5,402.0,157.0,12.3,79.3,0.9402
STN-01,2021-03-17 03:00:00,1.3,374.0,149.0,13.6,76.8,0.9522
STN-01,2021-03-17 04:00:00,2.8,457.0,168.0,12.7,82.7,0.9533
STN-01,2021-03-17 05:00:00,3.0,470.0,170.0,11.8,84.1,0.9236
STN-01,2021-03-17 06:00:00,2.0,391.0,157.0,11.6,85.9,0.9466
STN-01,2021-03-17 07:00:00,0.9,215.0,128.0,10.9,85.3,0.947
STN-01,2021-03-17 08:00:00,1.4,246.0,123.0,12.0,87.3,1.0072
STN-01,2021-03-17 09:00:00,2.6,373.0,164.0,13.3,87.5,1.0637
STN-01,2021-03-17 10:00:00,2.2,374.0,156.0,15.8,75.3,
STN-01,2021-03-17 11:00:00,1.3,254.0,147.0,17.7,77.2,1.018
STN-01,2021-03-17 12:00:00,2.3,390.0,169.0,17.9,73.0,0.9455
STN-01,2021-03-17 13:00:00,2.8,380.0,151.0,17.7,69.2,0.9345
STN-01,2021-03-17 14:00:00,,391.0,174.0,18.3,64.4,0.8825
STN-01,2021-03-17 15:00:00,3.5,410.0,170.0,19.3,67.0,0.9407
STN-01,2021-03-17 16:00:00,3.5,425.0,180.0,20.5,59.6,0.9194
STN-01,2021-03-17 17:00:00,4.3,478.0,194.0,19.5,,0.9665
STN-01,2021-03-17 18:00:00,4.3,478.0,194.0,19.5,,0.9665
STN-01,2021-03-17 19:00:00,3.1,406.0,181.0,17.0,70.0,1.0029
STN-01,2021-03-17 20:00:00,2.7,366.0,175.0,17.0,74.2,1.0552
STN-01,2021-03-17 21:00:00,1.8,211.0,147.0,15.3,83.5,1.1213
STN-01,2021-03-17 22:00:00,1.0,122.0,109.0,15.7,82.4,1.1189
STN-01,2021-03-17 23:00:00,0.7,102.0,97.0,14.9,83.6,1.1316
STN-01,2021-03-18 00:00:00,0.9,81.0,96.0,14.2,80.5,1.0697
STN-01,2021-03-18 01:00:00,0.5,36.0,94.0,12.5,85.1,1.0463
STN-01,2021-03-18 02:00:00,0.7,42.0,99.0,14.0,85.3,1.0625
STN-01,2021-03-18 03:00:00,0.0,51.0,-2.678156004480807,12.1,90.2,1.022
STN-01,2021-03-18 04:00:00,0.2,112.0,95.0,11.2,92.0,1.0306
STN-01,2021-03-18 05:00:00,0.0,151.0,109.0,11.5,33.722741852828264,1.0174
STN-01,2021-03-18 06:00:00,0.9,307.0,147.0,10.7,89.4,0.9671
STN-01,2021-03-18 07:00:00,1.7,430.0,146.0,11.3,92.9,
STN-01,2021-03-18 08:00:00,2.9,532.0,175.0,12.0,89.3,1.0051
STN-01,2021-03-18 09:00:00,2.6,494.0,171.0,13.7,81.4,0.9681
STN-01,2021-03-18 10:00:00,2.4,527.0,179.0,16.5,70.7,0.9475
STN-01,2021-03-18 11:00:00,1.8,474.0,182.0,19.1,60.1,0.9183
STN-01,2021-03-18 12:00:00,1.7,367.0,153.0,20.2,58.4,0.9189
STN-01,2021-03-18 13:00:00,2.7,506.0,174.0,21.3,52.7,0.8834
STN-01,2021-03-18 14:00:00,1.6,378.0,170.0,21.5,50.4,0.8994
STN-01,2021-03-18 15:00:00,1.9,414.0,185.0,21.9,51.0,0.9087
STN-01,2021-03-18 16:00:00,2.4,524.0,211.0,22.3,54.4,1.0064
STN-01,2021-03-18 17:00:00,3.3,540.0,213.0,20.7,54.3,0.9608
STN-01,2021-03-18 18:00:00,2.9,461.0,214.0,20.1,57.2,1.0077
STN-01,2021-03-18 19:00:00,3.2,477.0,199.0,20.9,59.6,1.1108
STN-01,2021-03-18 20:00:00,2.8,432.0,183.0,18.2,71.7,1.1719
STN-01,2021-03-18 21:00:00,1.8,403.0,168.0,16.1,72.3,1.116
STN-01,2021-03-18 22:00:00,0.9,299.0,148.0,13.9,69.5,1.0203
STN-01,2021-03-18 23:00:00,0.6,290.0,154.0,12.3,71.3,0.9624
STN-01,2021-03-19 00:00:00,0.6,215.0,145.0,11.2,66.2,0.8688
STN-01,2021-03-19 01:00:00,0.1,178.0,118.0,11.5,71.5,0.949
STN-01,2021-03-19 02:00:00,0.0,209.0,111.0,11.5,73.4,0.9136
STN-01,2021-03-19 03:00:00,0.0,209.0,111.0,11.5,73.4,0.9136
STN-01,2021-03-19 04:00:00,0.9,109.0,87.0,8.6,77.7,0.8545
STN-01,2021-03-19 05:00:00,1.3,172.0,98.0,8.6,83.3,0.882
STN-01,2021-03-19 06:00:00,1.0,136.0,87.0,9.6,80.7,0.9008
STN-01,2021-03-19 07:00:00,1.5,243.0,124.0,7.9,77.7,0.7935
STN-01,2021-03-19 08:00:00,1.9,235.0,144.0,10.0,72.6,0.8212
